additions,deletions,file,sha,timestamp,author
15.0,15.0,backend/src/main/java/at/dropover/mail/entity/channel/common/MailChannelValidator.java,efe52dd4,2013-11-15 12:20:39,Markus
15.0,15.0,backend/src/main/java/at/dropover/mail/entity/channel/common/MailChannelValidator.java,1dfb4387,2013-11-15 11:09:11,Markus
15.0,0.0,backend/src/main/java/at/dropover/mail/entity/channel/common/MailChannelValidator.java,c3ef990f,2013-08-14 14:43:16,Chris
27.0,26.0,backend/src/main/java/at/dropover/mail/entity/channel/email/EmailChannel.java,ba1fd215,2016-07-15 22:51:46,Chris
6.0,6.0,backend/src/main/java/at/dropover/mail/entity/channel/email/EmailChannel.java,a526cce1,2016-07-15 16:40:07,Chris
8.0,7.0,backend/src/main/java/at/dropover/mail/entity/channel/email/EmailChannel.java,c490b32e,2013-11-17 20:03:26,Chris
107.0,107.0,backend/src/main/java/at/dropover/mail/entity/channel/email/EmailChannel.java,efe52dd4,2013-11-15 12:20:39,Markus
107.0,107.0,backend/src/main/java/at/dropover/mail/entity/channel/email/EmailChannel.java,1dfb4387,2013-11-15 11:09:11,Markus
107.0,0.0,backend/src/main/java/at/dropover/mail/entity/channel/email/EmailChannel.java,c3ef990f,2013-08-14 14:43:16,Chris
11.0,9.0,backend/src/main/java/at/dropover/mail/entity/channel/inmemory/InMemoryMailChannel.java,ba1fd215,2016-07-15 22:51:46,Chris
12.0,7.0,backend/src/main/java/at/dropover/mail/entity/channel/inmemory/InMemoryMailChannel.java,c490b32e,2013-11-17 20:03:26,Chris
41.0,41.0,backend/src/main/java/at/dropover/mail/entity/channel/inmemory/InMemoryMailChannel.java,efe52dd4,2013-11-15 12:20:39,Markus
41.0,41.0,backend/src/main/java/at/dropover/mail/entity/channel/inmemory/InMemoryMailChannel.java,1dfb4387,2013-11-15 11:09:11,Markus
41.0,0.0,backend/src/main/java/at/dropover/mail/entity/channel/inmemory/InMemoryMailChannel.java,c3ef990f,2013-08-14 14:43:16,Chris
1.0,1.0,backend/src/main/java/at/dropover/mail/interactor/SendMailToCreator.java,ba1fd215,2016-07-15 22:51:46,Chris
4.0,5.0,backend/src/main/java/at/dropover/mail/interactor/SendMailToCreator.java,a526cce1,2016-07-15 16:40:07,Chris
1.0,1.0,backend/src/main/java/at/dropover/mail/interactor/SendMailToCreator.java,ad06aa87,2014-12-04 08:16:02,Markus
1.0,1.0,backend/src/main/java/at/dropover/mail/interactor/SendMailToCreator.java,81612110,2014-01-12 21:41:01,Markus
8.0,2.0,backend/src/main/java/at/dropover/mail/interactor/SendMailToCreator.java,56a6715b,2014-01-12 21:24:52,Markus
6.0,2.0,backend/src/main/java/at/dropover/mail/interactor/SendMailToCreator.java,621af740,2013-11-17 12:43:06,Markus
107.0,107.0,backend/src/main/java/at/dropover/mail/interactor/SendMailToCreator.java,efe52dd4,2013-11-15 12:20:39,Markus
107.0,107.0,backend/src/main/java/at/dropover/mail/interactor/SendMailToCreator.java,1dfb4387,2013-11-15 11:09:11,Markus
4.0,7.0,backend/src/main/java/at/dropover/mail/interactor/SendMailToCreator.java,857a5d65,2013-08-14 15:27:42,Chris
1.0,1.0,backend/src/main/java/at/dropover/mail/interactor/SendMailToCreator.java,2bd96f71,2013-08-14 15:08:07,Chris
1.0,1.0,backend/src/main/java/at/dropover/mail/interactor/SendMailToCreator.java,0cd607a3,2013-08-14 14:53:31,Chris
110.0,0.0,backend/src/main/java/at/dropover/mail/interactor/SendMailToCreator.java,c3ef990f,2013-08-14 14:43:16,Chris
0.0,5.0,backend/src/test/java/at/dropover/framework/configuration/ConfigurationFileTest.java,ba1fd215,2016-07-15 22:51:46,Chris
3.0,0.0,backend/src/test/java/at/dropover/framework/configuration/ConfigurationFileTest.java,3335f450,2014-04-06 17:17:19,Chris
3.0,0.0,backend/src/test/java/at/dropover/framework/configuration/ConfigurationFileTest.java,5fc612d1,2013-11-21 18:53:40,Chris
38.0,38.0,backend/src/test/java/at/dropover/framework/configuration/ConfigurationFileTest.java,d3c75f5c,2013-11-15 20:27:55,Markus
45.0,45.0,backend/src/test/java/at/dropover/framework/configuration/ConfigurationFileTest.java,efe52dd4,2013-11-15 12:20:39,Markus
66.0,66.0,backend/src/test/java/at/dropover/framework/configuration/ConfigurationFileTest.java,1dfb4387,2013-11-15 11:09:11,Markus
0.0,25.0,backend/src/test/java/at/dropover/framework/configuration/ConfigurationFileTest.java,7dbbf3d3,2013-11-13 14:08:11,Chris
1.0,0.0,backend/src/test/java/at/dropover/framework/configuration/ConfigurationFileTest.java,e0ae0624,2013-11-13 14:06:38,Chris
34.0,31.0,backend/src/test/java/at/dropover/framework/configuration/ConfigurationFileTest.java,18a1f9e9,2013-11-13 12:37:52,Chris
66.0,0.0,backend/src/test/java/at/dropover/framework/configuration/ConfigurationFileTest.java,b901f0ad,2013-08-14 14:48:53,Chris
1.0,1.0,backend/src/test/java/at/dropover/mail/entity/channel/inmemory/InMemoryMailChannelTest.java,ba1fd215,2016-07-15 22:51:46,Chris
3.0,0.0,backend/src/test/java/at/dropover/mail/entity/channel/inmemory/InMemoryMailChannelTest.java,a526cce1,2016-07-15 16:40:07,Chris
6.0,2.0,backend/src/test/java/at/dropover/mail/entity/channel/inmemory/InMemoryMailChannelTest.java,c490b32e,2013-11-17 20:03:26,Chris
32.0,32.0,backend/src/test/java/at/dropover/mail/entity/channel/inmemory/InMemoryMailChannelTest.java,efe52dd4,2013-11-15 12:20:39,Markus
32.0,32.0,backend/src/test/java/at/dropover/mail/entity/channel/inmemory/InMemoryMailChannelTest.java,1dfb4387,2013-11-15 11:09:11,Markus
32.0,0.0,backend/src/test/java/at/dropover/mail/entity/channel/inmemory/InMemoryMailChannelTest.java,c3ef990f,2013-08-14 14:43:16,Chris
2.0,1.0,backend/src/main/webapp/app/startPage/js/startController.js,f43ccdce,2016-07-15 22:29:54,Markus
43.0,0.0,backend/src/main/webapp/app/startPage/js/startController.js,7f9830ee,2014-01-06 18:24:17,Markus
1.0,0.0,backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingResponseModel.java,0937d598,2016-07-15 22:18:48,Chris
3.0,3.0,backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingResponseModel.java,796b1659,2014-02-18 17:22:55,Chris
6.0,4.0,backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingResponseModel.java,093122ab,2013-12-16 01:15:09,Michael
5.0,4.0,backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingResponseModel.java,ac1ebf27,2013-12-15 21:44:07,Michael
1.0,1.0,backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingResponseModel.java,04bed47e,2013-12-14 17:55:07,Michael
0.0,1.0,backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingResponseModel.java,93545bd4,2013-12-13 13:33:26,Michael
1.0,2.0,backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingResponseModel.java,14e369a2,2013-12-13 06:44:08,Michael
1.0,1.0,backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingResponseModel.java,bda003e4,2013-12-13 06:23:52,Michael
17.0,17.0,backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingResponseModel.java,3e4ae692,2013-09-23 12:14:33,Markus
2.0,1.0,backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingResponseModel.java,9103d555,2013-07-25 17:35:04,Michael
2.0,3.0,backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingResponseModel.java,c1a82e88,2013-07-25 16:54:30,Michael
17.0,0.0,backend/src/main/java/at/dropover/scheduling/boundary/GetSchedulingResponseModel.java,a411e732,2013-07-25 08:13:23,Michael
0.0,1.0,backend/src/main/config/launchconfigurations/cwe/prod.launch,432113a2,2016-07-15 21:17:07,Chris
13.0,13.0,backend/src/main/config/launchconfigurations/cwe/prod.launch,d3c75f5c,2013-11-15 20:27:55,Markus
13.0,13.0,backend/src/main/config/launchconfigurations/cwe/prod.launch,efe52dd4,2013-11-15 12:20:39,Markus
13.0,0.0,backend/src/main/config/launchconfigurations/cwe/prod.launch,f7431ebf,2013-11-13 13:47:36,Chris
1.0,0.0,backend/src/main/java/at/dropover/scheduling/boundary/AddSchedulingDateResponseModel.java,432113a2,2016-07-15 21:17:07,Chris
1.0,1.0,backend/src/main/java/at/dropover/scheduling/boundary/AddSchedulingDateResponseModel.java,796b1659,2014-02-18 17:22:55,Chris
7.0,7.0,backend/src/main/java/at/dropover/scheduling/boundary/AddSchedulingDateResponseModel.java,1fb5ac5a,2013-12-16 23:01:34,Markus
7.0,0.0,backend/src/main/java/at/dropover/scheduling/boundary/AddSchedulingDateResponseModel.java,f5d9218d,2013-12-15 19:24:36,Michael
9.0,0.0,backend/src/main/java/at/dropover/scheduling/boundary/SetFinalDateRequestModel.java,432113a2,2016-07-15 21:17:07,Chris
18.0,0.0,backend/src/main/java/at/dropover/scheduling/delivery/rest/SchedulingDateResource.java,432113a2,2016-07-15 21:17:07,Chris
5.0,4.0,backend/src/main/java/at/dropover/scheduling/delivery/rest/SchedulingDateResource.java,a526cce1,2016-07-15 16:40:07,Chris
4.0,1.0,backend/src/main/java/at/dropover/scheduling/delivery/rest/SchedulingDateResource.java,d30f172c,2014-09-25 21:38:40,Michael
2.0,1.0,backend/src/main/java/at/dropover/scheduling/delivery/rest/SchedulingDateResource.java,c09158d7,2014-02-19 16:44:53,Chris
20.0,20.0,backend/src/main/java/at/dropover/scheduling/delivery/rest/SchedulingDateResource.java,76d598ff,2014-02-14 14:31:15,Michael
58.0,58.0,backend/src/main/java/at/dropover/scheduling/delivery/rest/SchedulingDateResource.java,1fb5ac5a,2013-12-16 23:01:34,Markus
28.0,5.0,backend/src/main/java/at/dropover/scheduling/delivery/rest/SchedulingDateResource.java,093122ab,2013-12-16 01:15:09,Michael
35.0,0.0,backend/src/main/java/at/dropover/scheduling/delivery/rest/SchedulingDateResource.java,15584546,2013-12-15 23:26:34,Michael
2.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/Scheduling.java,432113a2,2016-07-15 21:17:07,Chris
2.0,9.0,backend/src/main/java/at/dropover/scheduling/entity/Scheduling.java,7350d03b,2014-02-19 16:20:59,Chris
0.0,5.0,backend/src/main/java/at/dropover/scheduling/entity/Scheduling.java,3d3be4ca,2014-02-19 15:47:05,Chris
2.0,9.0,backend/src/main/java/at/dropover/scheduling/entity/Scheduling.java,0611265f,2014-02-14 15:00:12,Michael
1.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/Scheduling.java,69449245,2013-12-15 17:33:34,Michael
6.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/Scheduling.java,04bed47e,2013-12-14 17:55:07,Michael
30.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/Scheduling.java,a411e732,2013-07-25 08:13:23,Michael
0.0,20.0,backend/src/main/java/at/dropover/scheduling/entity/Scheduling.java,1171fe92,2013-03-30 04:29:34,Chris
20.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/Scheduling.java,717bf5fb,2013-03-30 01:52:51,Michael
1.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/SchedulingDate.java,432113a2,2016-07-15 21:17:07,Chris
10.0,10.0,backend/src/main/java/at/dropover/scheduling/entity/SchedulingDate.java,a526cce1,2016-07-15 16:40:07,Chris
43.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/SchedulingDate.java,7350d03b,2014-02-19 16:20:59,Chris
15.0,8.0,backend/src/main/java/at/dropover/scheduling/entity/SchedulingDate.java,796b1659,2014-02-18 17:22:55,Chris
14.0,14.0,backend/src/main/java/at/dropover/scheduling/entity/SchedulingDate.java,1fb5ac5a,2013-12-16 23:01:34,Markus
8.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/SchedulingDate.java,15584546,2013-12-15 23:26:34,Michael
3.0,2.0,backend/src/main/java/at/dropover/scheduling/entity/SchedulingDate.java,04692c51,2013-12-15 19:24:18,Michael
5.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/SchedulingDate.java,69449245,2013-12-15 17:33:34,Michael
5.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/exception/SchedulingNotPersistentException.java,432113a2,2016-07-15 21:17:07,Chris
1.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/exception/SchedulingNotPersistentException.java,ad06aa87,2014-12-04 08:16:02,Markus
5.0,13.0,backend/src/main/java/at/dropover/scheduling/entity/exception/SchedulingNotPersistentException.java,327f3e84,2014-02-18 17:21:54,Chris
20.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/exception/SchedulingNotPersistentException.java,5bf5ceb2,2014-01-06 05:08:45,Michael
26.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/LoadSchedulingDate.java,432113a2,2016-07-15 21:17:07,Chris
3.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,432113a2,2016-07-15 21:17:07,Chris
5.0,5.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,a526cce1,2016-07-15 16:40:07,Chris
3.0,3.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,d30f172c,2014-09-25 21:38:40,Michael
1.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,3419b33a,2014-09-25 19:12:40,Michael
2.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,466a1cbe,2014-09-24 16:51:49,Michael
2.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,8cf2bf20,2014-02-28 17:41:12,Chris
27.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,327f3e84,2014-02-18 17:21:54,Chris
5.0,3.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,0611265f,2014-02-14 15:00:12,Michael
4.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,15584546,2013-12-15 23:26:34,Michael
3.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,04692c51,2013-12-15 19:24:18,Michael
3.0,2.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,69449245,2013-12-15 17:33:34,Michael
2.0,2.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,04bed47e,2013-12-14 17:55:07,Michael
0.0,15.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,14e369a2,2013-12-13 06:44:08,Michael
1.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,006b089a,2013-12-05 22:12:32,Michael
3.0,2.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,9103d555,2013-07-25 17:35:04,Michael
2.0,3.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,c1a82e88,2013-07-25 16:54:30,Michael
43.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,a411e732,2013-07-25 08:13:23,Michael
0.0,26.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,1171fe92,2013-03-30 04:29:34,Chris
9.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,786872ab,2013-03-30 04:16:23,Michael
13.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,b077fb37,2013-03-30 03:05:06,Michael
5.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/SchedulingGateway.java,717bf5fb,2013-03-30 01:52:51,Michael
21.0,3.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,432113a2,2016-07-15 21:17:07,Chris
59.0,56.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,a526cce1,2016-07-15 16:40:07,Chris
1.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,ad06aa87,2014-12-04 08:16:02,Markus
26.0,18.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,79b338e5,2014-09-26 16:32:45,Michael
1.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,7d63a42f,2014-09-25 22:22:36,Michael
21.0,12.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,d30f172c,2014-09-25 21:38:40,Michael
36.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,3419b33a,2014-09-25 19:12:40,Michael
9.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,466a1cbe,2014-09-24 16:51:49,Michael
6.0,3.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,c9e492f3,2014-03-10 18:05:22,Chris
7.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,8cf2bf20,2014-02-28 17:41:12,Chris
1.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,4e99564d,2014-02-22 16:21:00,Markus
32.0,47.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,7350d03b,2014-02-19 16:20:59,Chris
3.0,3.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,3d3be4ca,2014-02-19 15:47:05,Chris
34.0,29.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,0611265f,2014-02-14 15:00:12,Michael
16.0,17.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,9e35caf5,2014-02-13 18:20:29,Michael
9.0,9.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,eb760e9e,2014-01-27 17:07:47,Chris
1.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,1a34cc68,2014-01-26 18:43:58,Michael
53.0,5.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,5fdbc770,2014-01-25 01:42:35,Michael
5.0,2.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,c0f90ecb,2014-01-24 13:43:53,Michael
42.0,36.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,8878def3,2014-01-06 06:08:15,Michael
129.0,134.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,5bf5ceb2,2014-01-06 05:08:45,Michael
6.0,2.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,429b3b32,2014-01-05 19:36:47,Michael
235.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/aws/DynamoDbSchedulingGateway.java,33227d9e,2014-01-03 17:29:59,Michael
11.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,432113a2,2016-07-15 21:17:07,Chris
5.0,5.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,a526cce1,2016-07-15 16:40:07,Chris
3.0,3.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,d30f172c,2014-09-25 21:38:40,Michael
1.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,3419b33a,2014-09-25 19:12:40,Michael
6.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,466a1cbe,2014-09-24 16:51:49,Michael
6.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,c9e492f3,2014-03-10 18:05:22,Chris
3.0,9.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,c1cbf1c4,2014-02-19 17:15:50,Chris
1.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,3d3be4ca,2014-02-19 15:47:05,Chris
2.0,2.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,796b1659,2014-02-18 17:22:55,Chris
1.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,327f3e84,2014-02-18 17:21:54,Chris
55.0,53.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,0611265f,2014-02-14 15:00:12,Michael
39.0,0.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,15584546,2013-12-15 23:26:34,Michael
7.0,3.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,04692c51,2013-12-15 19:24:18,Michael
22.0,24.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,69449245,2013-12-15 17:33:34,Michael
1.0,1.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,04bed47e,2013-12-14 17:55:07,Michael
2.0,83.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,1bbb96f7,2013-12-13 13:31:24,Michael
2.0,2.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,006b089a,2013-12-05 22:12:32,Michael
5.0,4.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,9103d555,2013-07-25 17:35:04,Michael
3.0,4.0,backend/src/main/java/at/dropover/scheduling/entity/gateway/inmemory/InMemorySchedulingGateway.java,c1a82e88,2013-07-25 16:54:30,Michael
